X,Y,Cu_ppm,Fe2O3_%,Au_ppb,Ni_ppm,Zn_ppm,Pb_ppm,X_scaled,Y_scaled,Ni_ppm_scaled,Zn_ppm_scaled,Pb_ppm_scaled,Predicted_Cu_ppm,Predicted_Fe2O3_%,Predicted_Au_ppb
77.638889,15.245231,7.6,2.1,0.0,10.1,23.4,34.0,1.6278545183484634,0.7801274436942696,-1.1230172102322435,-0.7454130354452432,1.4926727323285442,9.142592181397715,2.386572510495377,0.6008411654189603
77.657407,15.245231,6.7,1.75,0.0,7.6,18.9,29.9,1.6655207156720122,0.7801274436942696,-1.2055878717465596,-0.9928034171399803,1.1285845546694293,8.266459764263507,2.2298113644791475,0.6552176975479702
77.675926,15.245231,7.4,2.42,0.0,13.2,26.3,34.1,1.7031889470271644,0.7801274436942696,-1.0206295899544917,-0.5859836783530791,1.5015529317836447,10.255742809767744,2.693321709918139,0.7721163308858593
77.694444,15.245231,13.5,3.68,0.0,12.4,34.4,32.1,1.7408551443507132,0.7801274436942696,-1.0470522016390729,-0.14068099130255218,1.3239489426816375,15.577059617441266,3.3069645066725557,0.7421262729508316
77.712963,15.245231,10.8,2.33,0.0,12.0,24.1,27.8,1.7785233757058654,0.7801274436942696,-1.0602635074813633,-0.7069300871816172,0.942100366112322,10.726079162884055,2.4454360074259758,1.2486853526470736
77.731481,15.245231,9.2,2.68,1.5,15.9,23.3,30.6,1.8161895730294142,0.7801274436942696,-0.9314532755190303,-0.7509105994829038,1.1907459508551321,10.282552860931455,2.824988206021071,1.2185180037307928
77.749999,15.245231,16.4,4.06,1.5,30.5,31.9,23.0,1.853855770352963,0.7801274436942696,-0.44924061227542456,-0.27812009224407286,0.5158507922675046,18.458687264071212,4.217396042773937,1.919811593576872
77.601852,15.027248,4.3,2.3,3.0,12.4,19.2,16.4,1.5525200896697335,0.39140372184739436,-1.0470522016390729,-0.9763107250269978,-0.07024237176911918,9.3630571105492,2.72015406309681,2.0134715458910573
77.62037,15.027248,12.0,3.34,1.5,26.7,25.0,16.8,1.5901862869932826,0.39140372184739436,-0.574748017777185,-0.6574520108426698,-0.03472157394871756,16.701526268577723,3.5469275150972215,1.831414713243187
77.638889,15.027248,19.6,4.2,1.5,42.5,30.5,17.2,1.6278545183484634,0.39140372184739436,-0.05290143700670755,-0.35508598877132436,0.0007992238716837472,26.312693730830528,4.376001832872468,2.0936775531664913
77.657407,15.027248,10.3,2.79,1.5,17.0,19.9,19.2,1.6655207156720122,0.39140372184739436,-0.8951221844527312,-0.937827776763372,0.17840321297369094,13.03198886476485,2.8989042963390097,1.8759728704998355
77.675926,15.027248,15.5,2.95,3.0,21.1,28.6,19.7,1.7031889470271644,0.39140372184739436,-0.7597062995692528,-0.45953970548688,0.22280421024919272,15.326480789375298,3.478981831709406,2.364618131613609
77.694444,15.027248,22.4,4.5,1.5,47.5,33.0,20.6,1.7408551443507132,0.39140372184739436,0.11223988602192454,-0.21764688782980368,0.30272600534509614,26.90341409024808,4.660873231104643,2.1014041546278266
77.712963,15.027248,19.6,3.88,1.5,40.9,27.0,16.4,1.7785233757058654,0.39140372184739436,-0.10574666037586987,-0.5475007300894533,-0.07024237176911918,23.36116322978005,4.031040586183041,1.8918288194725386
77.731481,15.027248,10.4,2.32,1.5,17.9,16.0,17.0,1.8161895730294142,0.39140372184739436,-0.8653967463075775,-1.1522327742321443,-0.016961175038516907,13.3788848109505,2.8133885378703694,1.8613890200648118
77.749999,15.027248,3.5,1.35,5.0,5.6,8.8,19.4,1.853855770352963,0.39140372184739436,-1.2716444009580123,-1.5480573849437238,0.1961636118838916,6.237821862385207,1.7227762408431686,3.538808922135579
77.509259,15.043914,10.7,3.75,15.0,28.7,28.5,22.0,1.3641830009571798,0.4211237896889215,-0.5086914885657321,-0.4650372695245409,0.42704879771650106,17.589234654429678,3.938813778747166,7.542974778157036
77.527778,15.043914,7.6,3.17,4.0,18.2,24.1,21.8,1.4018512323123318,0.4211237896889215,-0.8554882669258596,-0.7069300871816172,0.4092883988063004,13.807037503605361,3.1873848502491064,3.2921996899818975
77.546296,15.043914,8.5,3.19,3.0,17.3,24.8,20.9,1.4395174296358806,0.4211237896889215,-0.8852137050710133,-0.6684471389179915,0.329366603710397,13.54584393273874,3.1960298946048944,2.9159029234013896
77.564815,15.043914,13.9,3.86,3.0,20.2,27.4,17.7,1.4771856609910328,0.4211237896889215,-0.7894317377144067,-0.52551047393881,0.04520022114718554,14.768716217686787,3.615507184149071,2.45156022665995
77.583333,15.043914,10.4,3.56,3.0,18.3,27.1,16.1,1.5148518583145816,0.4211237896889215,-0.8521854404652869,-0.5420031660517923,-0.09688297013442002,14.32704312689104,3.597436068418192,2.349037431130621
77.601852,15.043914,16.1,4.6,7.0,41.6,31.0,16.8,1.5525200896697335,0.4211237896889215,-0.08262687515186128,-0.3275981685830202,-0.03472157394871756,24.90202949807564,4.442053834967825,3.1022143701305684
77.62037,15.043914,18.6,4.12,8.0,43.5,29.8,20.5,1.5901862869932826,0.4211237896889215,-0.019873172400981128,-0.3935689370349501,0.29384580588999565,25.584737294838988,4.268856141201091,4.03707106040719
77.638889,15.043914,15.1,3.67,5.0,30.2,27.5,20.6,1.6278545183484634,0.4211237896889215,-0.4591490916571425,-0.5200129099011491,0.30272600534509614,17.816255731748996,3.909922034672046,3.6058492167762863
77.657407,15.043914,11.4,3.01,4.0,17.4,23.6,21.4,1.6655207156720122,0.4211237896889215,-0.8819108786104407,-0.7344179073699213,0.3737676009858988,13.530741575340262,3.1121066046331505,3.036972636585954
77.675926,15.043914,12.3,2.91,3.0,18.7,19.9,19.8,1.7031889470271644,0.4211237896889215,-0.8389741346229963,-0.937827776763372,0.23168440970429321,13.681793077969244,2.994285027217352,2.774950247192267
77.694444,15.043914,13.0,2.73,1.5,15.7,17.3,17.3,1.7408551443507132,0.4211237896889215,-0.9380589284401756,-1.0807644417425535,0.009679423326784233,12.75290431353282,4.085227763110821,1.9531053562921772
77.712963,15.043914,20.6,2.99,1.5,17.5,17.3,13.7,1.7785233757058654,0.4211237896889215,-0.878608052149868,-1.0807644417425535,-0.3100077570568288,13.154100395211614,2.869608368865488,1.9112396892180366
77.731481,15.043914,13.2,2.59,1.5,15.2,16.0,16.7,1.8161895730294142,0.4211237896889215,-0.9545730607430388,-1.1522327742321443,-0.04360177340381805,13.992469218100327,2.7996042889029753,1.972825636534843
77.749999,15.043914,5.8,2.1,1.5,7.0,13.2,19.4,1.853855770352963,0.4211237896889215,-1.2254048305099954,-1.3061645672866473,0.1961636118838916,7.957353794999068,2.2025861599331176,3.5480676050577684
77.509259,15.060801,9.5,3.85,1.5,22.4,29.9,22.8,1.3641830009571798,0.4512379613941847,-0.7167695555818087,-0.3880713729972894,0.498090393357304,16.65906957108331,3.7871597423800853,1.7633162775073825
77.527778,15.060801,11.8,3.81,1.5,35.0,28.6,18.9,1.4018512323123318,0.4512379613941847,-0.3006134215496557,-0.45953970548688,0.1517626146083898,21.60285522402786,3.957572386492606,1.760684084548956
77.546296,15.060801,7.2,2.81,1.5,21.5,20.8,17.7,1.4395174296358806,0.4512379613941847,-0.7464949937269624,-0.8883497004244245,0.04520022114718554,14.63277054901723,3.092206591094324,1.6479049346284338
77.564815,15.060801,8.0,3.01,1.5,13.1,19.3,15.3,1.4771856609910328,0.4512379613941847,-1.0239324164150643,-0.9708131609893369,-0.16792456577522294,9.541160657864713,2.897619836801549,1.676300844078967
77.583333,15.060801,15.2,4.52,1.5,33.9,37.1,19.2,1.5148518583145816,0.4512379613941847,-0.3369445126159548,0.007753237714290285,0.17840321297369094,21.501961161638647,4.588832281322682,1.8204986369479854
77.601852,15.060801,15.3,3.88,1.5,32.9,35.4,19.0,1.5525200896697335,0.4512379613941847,-0.3699727772216812,-0.08570535092594392,0.16064281406349026,20.85377088175559,4.531210396367381,1.7643447629331745
77.62037,15.060801,23.2,5.22,1.5,58.1,36.1,16.6,1.5901862869932826,0.4512379613941847,0.46233949084262466,-0.04722240266231798,-0.052481972858918216,31.388512869936203,5.243187797507658,1.8639257399928044
77.638889,15.060801,19.2,4.53,1.5,36.2,39.7,19.7,1.6278545183484634,0.4512379613941847,-0.2609795040227839,0.15068990269347185,0.22280421024919272,25.604116519587237,4.688298556998074,1.8382884502523038
77.657407,15.060801,6.3,2.01,1.5,7.7,12.7,20.1,1.6655207156720122,0.4512379613941847,-1.2022850452859868,-1.3336523874749515,0.25832500806959435,8.65156509983912,2.269916093621166,1.8649516220711333
77.675926,15.060801,14.5,2.69,1.5,16.7,18.8,17.0,1.7031889470271644,0.4512379613941847,-0.9050306638344492,-0.998300981177641,-0.016961175038516907,12.866703247135943,2.8390660365025275,1.717785787902467
77.694444,15.060801,17.9,3.3,1.5,20.2,21.1,19.3,1.7408551443507132,0.4512379613941847,-0.7894317377144067,-0.871857008311442,0.18728341242879143,14.213036579513064,3.0833054317293307,1.7772528553141642
77.712963,15.060801,33.0,4.34,1.5,18.5,26.7,18.5,1.7785233757058654,0.4512379613941847,-0.8455797875441416,-0.5639934222024358,0.11624181678798848,14.7254787732987,3.5718877938651468,1.685834113220368
77.731481,15.060801,20.5,3.32,1.5,21.9,27.5,20.5,1.8161895730294142,0.4512379613941847,-0.7332836878846718,-0.5200129099011491,0.29384580588999565,15.594333773637992,3.540499369595017,1.8646582373905638
77.749999,15.060801,25.0,3.89,1.5,33.9,24.0,23.1,1.853855770352963,0.4512379613941847,-0.3369445126159548,-0.7124276512192781,0.5247309917226052,18.943471407957016,3.658605687702928,1.8403361264565348
77.509259,15.081744,10.0,3.95,1.5,20.1,27.0,22.9,1.3641830009571798,0.488585098127964,-0.7927345641749792,-0.5475007300894533,0.5069705928124042,14.481464596979226,3.491376886751708,1.8569494661728345
77.527778,15.081744,17.6,5.29,1.5,28.0,38.0,21.4,1.4018512323123318,0.488585098127964,-0.5318112737897406,0.05723131405323765,0.3737676009858988,19.880201871786525,4.431565289323912,2.006417076706525
77.546296,15.081744,14.8,4.36,1.5,31.6,32.9,18.3,1.4395174296358806,0.488585098127964,-0.41290952120912544,-0.2231444518674646,0.09848141787778783,19.86701616778889,4.400145402051046,1.8015891412232399
77.564815,15.081744,12.1,3.75,1.5,24.2,27.7,16.2,1.4771856609910328,0.488585098127964,-0.657318679291501,-0.5090177818258276,-0.08800277067931984,16.64114062961478,3.746110945815793,1.718444164129384
77.583333,15.081744,12.8,3.49,1.5,19.6,24.2,15.6,1.5148518583145816,0.488585098127964,-0.8092486964778425,-0.7014325231439564,-0.14128396740992197,14.090373647974486,3.268081879068709,1.7833860524269773
77.601852,15.081744,78.1,5.7,1.5,15.3,3.6,275.7,1.5525200896697335,0.488585098127964,-0.9512702342824662,-1.8339307149020867,22.956114815306112,54.67437332714257,4.368526896355263,1.6447855579194985
77.62037,15.081744,65.4,5.51,1.5,15.2,1.3,271.9,1.5901862869932826,0.488585098127964,-0.9545730607430388,-1.960374687768286,22.618667236012296,48.36408804299302,3.9847928839758042,1.6008369494414827
77.638889,15.081744,12.4,3.05,1.5,21.2,25.6,21.4,1.6278545183484634,0.488585098127964,-0.7564034731086803,-0.6244666266167048,0.3737676009858988,14.787188831357227,3.36305463081685,1.8468179629903425
77.657407,15.081744,4.9,1.14,1.5,6.5,0.3,257.3,1.6655207156720122,0.488585098127964,-1.2419189628128586,-2.015350328144894,21.322158115567646,10.637568144925323,1.533881203954353,1.531774122050256
77.675926,15.081744,11.8,1.9,1.5,6.5,2.0,384.9,1.7031889470271644,0.488585098127964,-1.2419189628128586,-1.92189173950466,32.6532926202757,21.016684543527536,2.0367027930529034,1.539705074431208
77.694444,15.081744,11.7,2.05,1.5,6.4,1.9,278.6,1.7408551443507132,0.488585098127964,-1.2452217892734314,-1.9273893035423209,23.213640599504025,19.174702478277517,2.0208539902537135,1.5414920402431742
77.712963,15.081744,13.5,2.8,1.5,6.7,2.5,281.9,1.7785233757058654,0.488585098127964,-1.2353133098917133,-1.8944039193163558,23.50668718152233,20.481822942426547,2.615816302518846,1.5414920402431742
77.731481,15.081744,12.1,2.12,1.5,6.7,0.5,224.7,1.8161895730294142,0.488585098127964,-1.2353133098917133,-2.0043552000695724,18.427213093204927,9.15207503861088,2.171830241199032,1.5436932765069102
77.749999,15.081744,26.3,3.84,1.5,9.0,2.2,199.0,1.853855770352963,0.488585098127964,-1.1593483012985426,-1.9108966114293382,16.145001833244137,13.553422364560388,3.0882083010947703,1.5787831596960316
77.509259,15.099909,31.3,3.86,1.5,7.4,2.8,482.9,1.3641830009571798,0.5209782957963528,-1.212193524667705,-1.8779112272033736,41.35588808627406,31.72654166016014,3.4597558239564963,1.5643525139825232
77.527778,15.099909,10.9,5.67,1.5,22.1,30.4,17.8,1.4018512323123318,0.5209782957963528,-0.7266780349635265,-0.36058355280898524,0.05408042060228603,15.87886821325841,4.1212627028233,1.6773223812530709
77.546296,15.099909,24.3,6.63,1.5,39.2,37.6,16.0,1.4395174296358806,0.5209782957963528,-0.16189471020560464,0.03524105790259442,-0.1057631695895205,26.367268533078835,4.794878942567367,1.7357653501543782
77.564815,15.099909,9.9,3.63,1.5,19.0,26.3,15.8,1.4771856609910328,0.5209782957963528,-0.8290656552412784,-0.5859836783530791,-0.12352356849972115,14.187194457762724,3.550194057318367,1.7025890961405183
77.583333,15.099909,9.1,3.37,1.5,19.6,24.9,16.1,1.5148518583145816,0.5209782957963528,-0.8092486964778425,-0.6629495748803307,-0.09688297013442002,14.109013717715447,3.3646889811971388,1.664940348269323
77.601852,15.099909,11.3,3.56,3.0,18.3,25.2,17.2,1.5525200896697335,0.5209782957963528,-0.8521854404652869,-0.6464568827673483,0.0007992238716837472,13.937361943090202,3.435016354283639,1.6684888555859623
77.62037,15.099909,15.6,3.7,1.5,60.5,32.8,19.3,1.5901862869932826,0.5209782957963528,0.541607325896368,-0.2286420159051255,0.18728341242879143,30.16300262109389,5.035353118111186,2.1771440347582454
77.638889,15.099909,14.5,3.01,1.5,23.0,28.1,27.9,1.6278545183484634,0.5209782957963528,-0.6969525968183727,-0.4870275256751841,0.9509805655674222,15.397258335536662,3.6118830585309967,1.731759133581952
77.657407,15.099909,10.4,2.69,1.5,11.1,28.1,34.0,1.6655207156720122,0.5209782957963528,-1.089988945626517,-0.4870275256751841,1.4926727323285442,10.706481804777896,2.796072762629242,1.5310788793558994
77.601852,15.17257,11.8,2.76,22.0,18.7,21.3,15.7,1.5525200896697335,0.6505528697453111,-0.8389741346229963,-0.8608618802361204,-0.13240376795482164,13.72472935495476,2.9949280286973536,1.647423814375165
77.62037,15.17257,7.5,2.12,1.5,13.9,16.4,15.7,1.5901862869932826,0.6505528697453111,-0.9975098047304831,-1.130242518081501,-0.13240376795482164,10.122415169811088,2.8418716403504436,1.674972349795552
77.638889,15.17257,15.2,3.41,1.5,36.4,26.9,20.1,1.6278545183484634,0.6505528697453111,-0.25437385110163874,-0.5529982941271142,0.25832500806959435,23.035369897657624,3.8372746316803976,1.9360014598221609
77.657407,15.17257,4.2,2.23,1.5,9.8,15.0,23.1,1.6655207156720122,0.6505528697453111,-1.1329256896139612,-1.2072084146087525,0.5247309917226052,8.819481971104274,2.261707106549216,1.800020220555606
77.675926,15.17257,5.5,2.2,1.5,14.8,18.4,22.6,1.7031889470271644,0.6505528697453111,-0.9677843665853293,-1.0202912373282844,0.48032999444710334,10.938383064108354,2.35963396761663,1.7472652687493788
77.694444,15.17257,6.1,2.03,1.5,11.7,19.2,26.2,1.7408551443507132,0.6505528697453111,-1.0701719868630815,-0.9763107250269978,0.8000171748307161,8.995058926233495,2.3325714992882736,2.949263971292264
77.712963,15.17257,11.6,3.64,1.5,26.1,28.3,27.7,1.7785233757058654,0.6505528697453111,-0.5945649765406208,-0.4760323975998625,0.9332201666572215,15.577865876384074,3.720809147134188,1.6178456081321178
77.731481,15.17257,9.9,3.09,1.5,17.0,27.8,30.2,1.8161895730294142,0.6505528697453111,-0.8951221844527312,-0.5035202177881667,1.1552251530347304,12.355200030234212,3.4244624665374075,1.634809017321807
77.749999,15.17257,12.2,3.1,1.5,18.6,26.1,29.4,1.853855770352963,0.6505528697453111,-0.8422769610835689,-0.5969788064284006,1.0841835573939276,12.917833090201245,3.3354339544772995,1.6388136204731816
77.509259,15.190735,8.7,5.68,1.5,30.5,39.7,15.3,1.3641830009571798,0.6829460674136999,-0.44924061227542456,0.15068990269347185,-0.16792456577522294,22.021573892140278,4.6109733813699725,1.9363565725168619
77.527778,15.190735,11.4,4.67,1.5,21.2,30.8,13.0,1.4018512323123318,0.6829460674136999,-0.7564034731086803,-0.3385932966583418,-0.3721691532425313,15.877878674902963,3.9766643956935424,2.032796166118106
77.546296,15.190735,16.0,3.5,1.5,18.5,27.0,16.1,1.4395174296358806,0.6829460674136999,-0.8455797875441416,-0.5475007300894533,-0.09688297013442002,14.287414204154322,3.568101259581563,1.8585725221350602
77.564815,15.190735,14.6,3.07,1.5,14.7,25.1,17.4,1.4771856609910328,0.6829460674136999,-0.971087193045902,-0.6519544468050089,0.018559622781884402,12.56864972811973,2.9539890689992307,1.7812882727261712
77.583333,15.190735,16.1,4.48,9.0,27.9,32.9,17.6,1.5148518583145816,0.6829460674136999,-0.5351141002503133,-0.2231444518674646,0.036320021692085376,19.225784762567493,4.441585656034905,2.5799786766281763
77.601852,15.190735,13.6,3.62,1.5,19.2,32.3,18.0,1.5525200896697335,0.6829460674136999,-0.8224600023201332,-0.25612983609342965,0.07184081951248668,15.280915249156706,3.80421219918455,1.8368772330234244
77.62037,15.190735,8.7,3.33,1.5,17.1,26.7,15.5,1.5901862869932826,0.6829460674136999,-0.8918193579921585,-0.5639934222024358,-0.1501641668650223,14.01844593719065,3.5301581794505155,1.8161188140190867
77.638889,15.190735,32.6,2.64,1.5,27.2,21.7,18.7,1.6278545183484634,0.6829460674136999,-0.5582338854743217,-0.8388716240854771,0.13400221569818913,16.677887608583234,3.4730479677954005,2.15139578868005
77.657407,15.190735,9.8,2.83,1.5,14.9,22.1,23.9,1.6655207156720122,0.6829460674136999,-0.9644815401247567,-0.8168813679348337,0.5957725873634078,11.95462111076626,2.4737607781340403,2.382021877119318
77.675926,15.190735,6.8,2.4,1.5,9.8,19.9,26.9,1.7031889470271644,0.6829460674136999,-1.1329256896139612,-0.937827776763372,0.8621785710164185,9.049599895570234,2.3398359273542524,1.514231245620725
77.694444,15.190735,7.3,2.76,1.5,15.5,25.8,29.8,1.7408551443507132,0.6829460674136999,-0.9446645813613208,-0.6134714985413832,1.119704355214329,19.5928074067353,2.845101970883557,1.6085140889552476
77.712963,15.190735,7.1,2.34,1.5,16.6,24.6,34.0,1.7785233757058654,0.6829460674136999,-0.9083334902950218,-0.679442266993313,1.4926727323285442,10.203012082934228,2.9524106600334745,1.5705217914387188
77.731481,15.190735,9.0,2.43,1.5,14.7,22.3,27.8,1.8161895730294142,0.6829460674136999,-0.971087193045902,-0.8058862398595121,0.942100366112322,11.073900234446157,2.485608247674008,1.5799670763943352
77.749999,15.190735,8.1,2.81,1.5,14.8,22.3,26.4,1.853855770352963,0.6829460674136999,-0.9677843665853293,-0.8058862398595121,0.8177775737409168,11.422571013228898,2.507468174065941,1.6377137519180713
77.509259,15.2089,24.5,6.09,1.5,45.1,35.6,13.6,1.3641830009571798,0.7153392650820887,0.03297205096818119,-0.07471022285062212,-0.31888795651192914,26.992305944412827,5.202809887100898,1.7851465042026697
77.527778,15.2089,8.5,5.01,1.5,20.1,33.3,14.2,1.4018512323123318,0.7153392650820887,-0.7927345641749792,-0.20115419571682136,-0.26560675978132703,17.325366394919126,4.184708415962678,1.7103229740012325
77.546296,15.2089,7.6,2.38,1.5,16.2,19.6,14.4,1.4395174296358806,0.7153392650820887,-0.9215447961373123,-0.9543204688763544,-0.24784636087112621,12.851845554734652,2.8062827718472243,1.6478419469828864
77.564815,15.2089,13.1,3.33,1.5,21.8,24.6,17.4,1.4771856609910328,0.7153392650820887,-0.7365865143452444,-0.679442266993313,0.018559622781884402,14.913549583652458,3.307402762789136,1.6849027639053302
77.583333,15.2089,25.6,4.84,1.5,28.5,35.3,18.0,1.5148518583145816,0.7153392650820887,-0.5152971414868774,-0.09120291496360483,0.07184081951248668,20.379918774431033,4.53679763249384,1.9969600905907487
77.601852,15.2089,22.2,5.23,15.0,46.6,40.7,17.0,1.5525200896697335,0.7153392650820887,0.08251444787677081,0.20566554307008011,-0.016961175038516907,27.798842121703284,4.92685447567214,1.7241739149403421
77.62037,15.2089,146.9,2.32,1.5,15.5,17.9,14.3,1.5901862869932826,0.7153392650820887,-0.9446645813613208,-1.0477790575165886,-0.25672656032622654,46.37319424853504,2.783230513303191,1.6571874694854352
77.638889,15.2089,49.1,4.17,8.0,28.8,28.6,15.8,1.6278545183484634,0.7153392650820887,-0.5053886621051594,-0.45953970548688,-0.12352356849972115,18.089112084189136,4.051910871891955,2.223709038697489
77.657407,15.2089,5.1,2.5,1.5,8.2,14.6,24.8,1.6655207156720122,0.7153392650820887,-1.1857709129831238,-1.2291986707593958,0.6756943824593111,8.647376602596626,2.242767785563957,1.7988687589282462
77.675926,15.2089,5.7,2.1,1.5,9.8,14.7,26.8,1.7031889470271644,0.7153392650820887,-1.1329256896139612,-1.223701106721735,0.8532983715613184,8.673704701392914,2.2564643154383512,1.5217770829651913
77.731481,14.509058,27.2,5.31,1.5,26.3,32.8,12.8,1.8161895730294142,-0.5326717584599333,-0.5879593236194756,-0.2286420159051255,-0.38992955215273195,21.24025887596217,4.541304495656828,2.0910960546853015
77.749999,14.509058,30.0,4.92,1.5,29.1,38.9,12.5,1.853855770352963,-0.5326717584599333,-0.4954801827234415,0.10670939039218501,-0.4165701505180331,23.732745506259562,4.892504066576781,2.2912389935717736
77.509259,14.527174,23.9,5.02,1.5,26.6,32.4,16.1,1.3641830009571798,-0.5003659412862164,-0.5780508442377575,-0.2506322720557687,-0.09688297013442002,20.62822671751944,4.368306646723108,2.3897131217317575
77.527778,14.527174,27.9,5.85,1.5,37.8,42.0,15.8,1.4018512323123318,-0.5003659412862164,-0.2081342806536218,0.27713387555967073,-0.12352356849972115,26.556856830053786,5.149518970080399,2.1933149615129333
77.546296,14.527174,30.6,5.32,1.5,32.4,41.3,16.2,1.4395174296358806,-0.5003659412862164,-0.3864869095245444,0.23865092729604478,-0.08800277067931984,25.190297429694215,4.851136242967182,1.9963269398486083
77.564815,14.527174,38.6,5.96,1.5,43.5,49.3,15.8,1.4771856609910328,-0.5003659412862164,-0.019873172400981128,0.6784560503089109,-0.12352356849972115,31.399717910028876,5.578469066911261,1.932144077711071
77.583333,14.527174,28.3,5.32,1.5,30.3,36.6,17.1,1.5148518583145816,-0.5003659412862164,-0.45584626519656984,-0.01973458247401385,-0.008080975583416423,23.309051795202176,4.7369147380111905,1.979431206015098
77.601852,14.527174,33.2,5.8,1.5,38.2,31.6,14.1,1.5525200896697335,-0.5003659412862164,-0.19492297481133106,-0.2946127843570552,-0.27448695923642735,23.441353245610493,4.65665113977327,2.1486929132436945
77.62037,14.527174,40.0,6.15,1.5,35.3,37.4,13.9,1.5901862869932826,-0.5003659412862164,-0.29070494216793785,0.024245929827272607,-0.292247358146628,27.025586919486333,5.036558567916196,2.0188396582183588
77.638889,14.527174,22.2,5.61,1.5,25.1,39.3,13.7,1.6278545183484634,-0.5003659412862164,-0.6275932411463472,0.12869964654282823,-0.3100077570568288,21.850659046810534,4.5709237721920815,2.0387634626927937
77.657407,14.527174,15.7,3.94,1.5,21.8,26.0,14.9,1.6655207156720122,-0.5003659412862164,-0.7365865143452444,-0.6024763704660615,-0.20344536359562443,16.23258723590578,3.647337419046481,1.9984408801709577
77.675926,14.527174,21.7,4.51,1.5,26.1,31.3,15.1,1.7031889470271644,-0.5003659412862164,-0.5945649765406208,-0.3111054764700377,-0.18568496468542375,20.256917843711125,4.1831262557309925,1.9885763484176107
77.694444,14.527174,28.7,5.07,1.5,34.6,34.3,15.0,1.7408551443507132,-0.5003659412862164,-0.3138247273919462,-0.1461785553402131,-0.1945651641405241,25.10350665210166,4.723020842641291,2.068586848135194
77.712963,14.527174,22.2,4.66,1.5,22.7,33.0,14.2,1.7785233757058654,-0.5003659412862164,-0.7068610762000906,-0.21764688782980368,-0.26560675978132703,20.263651738606484,4.385602519479157,2.0248505598998765
77.731481,14.527174,19.6,3.91,1.5,20.6,49.4,15.2,1.8161895730294142,-0.5003659412862164,-0.7762204318721161,0.6839536143465718,-0.17680476523032343,20.441408303450412,4.396123374142088,2.013136100200063
77.749999,14.527174,35.4,4.52,1.5,26.6,48.5,13.0,1.853855770352963,-0.5003659412862164,-0.5780508442377575,0.6344755380076245,-0.3721691532425313,26.891809139654924,5.095963257246566,2.116198378524362
77.509259,14.54529,19.4,4.45,1.5,20.1,34.4,18.6,1.3641830009571798,-0.46806012411250264,-0.7927345641749792,-0.14068099130255218,0.12512201624308897,17.828817471452457,4.254760671708308,2.222880109493093
77.527778,14.54529,21.8,4.77,1.5,27.4,31.9,19.6,1.4018512323123318,-0.46806012411250264,-0.5516282325531765,-0.27812009224407286,0.21392401079409257,20.28627037004176,4.244311716402404,2.2615845687323555
77.546296,14.54529,26.0,4.65,1.5,23.6,50.2,19.3,1.4395174296358806,-0.46806012411250264,-0.6771356380549368,0.7279341266478586,0.18728341242879143,23.10478715748875,4.9213365884614095,1.9214514954120798
77.564815,14.54529,29.5,5.61,1.5,36.3,35.2,17.8,1.4771856609910328,-0.46806012411250264,-0.25767667756221146,-0.09670047900126534,0.05408042060228603,25.0868884036124,4.946094186300086,2.1159591828794007
77.583333,14.54529,28.0,5.16,1.5,28.7,57.6,19.1,1.5148518583145816,-0.46806012411250264,-0.5086914885657321,1.1347538654347598,0.16952301351859075,25.66214494494381,5.186562832717599,1.9222295153411901
77.601852,14.54529,44.8,6.14,4.0,47.2,79.4,16.2,1.5525200896697335,-0.46806012411250264,0.1023314066402067,2.33322282564482,-0.08800277067931984,36.683106946920915,6.211275325075236,3.742455650193156
77.62037,14.54529,30.1,5.64,1.5,24.2,44.0,16.6,1.5901862869932826,-0.46806012411250264,-0.657318679291501,0.38708515631288726,-0.052481972858918216,21.647185513141626,4.672981880528874,2.0396779638220757
77.657407,14.475225,23.2,4.51,1.5,24.8,32.0,12.4,1.6655207156720122,-0.5930053151191459,-0.6375017205280651,-0.272622528206412,-0.4254503499731334,20.603812852833038,4.311970841198104,2.0305893431760547
77.675926,14.475225,19.4,4.22,1.5,22.7,27.4,11.9,1.7031889470271644,-0.5930053151191459,-0.7068610762000906,-0.52551047393881,-0.4698513472486352,17.79787339988225,4.664885426867336,1.9955015646550682
77.694444,14.475225,14.1,3.02,1.5,13.0,24.2,16.6,1.7408551443507132,-0.5930053151191459,-1.0272352428756368,-0.7014325231439564,-0.052481972858918216,11.553384479920732,2.929926741192902,1.9068919196170424
77.712963,14.475225,17.1,3.46,1.5,19.2,30.0,15.5,1.7785233757058654,-0.5930053151191459,-0.8224600023201332,-0.3825738089596285,-0.1501641668650223,16.344119856742644,3.8851611907424273,2.5790984633236063
77.731481,14.475225,18.2,4.08,1.5,23.8,31.8,14.8,1.8161895730294142,-0.5930053151191459,-0.6705299851337916,-0.2836176562817336,-0.21232556305072475,19.762455954231477,4.138487799644813,2.0235437041736644
77.749999,14.475225,40.4,5.25,1.5,19.3,49.2,11.8,1.853855770352963,-0.5930053151191459,-0.8191571758595604,0.6729584862712504,-0.4787315467037355,19.15261938396891,4.632443917489942,2.4132120116021767
77.509259,14.493242,17.4,5.01,1.5,18.0,27.8,16.7,1.3641830009571798,-0.5608760422101792,-0.8620939198470048,-0.5035202177881667,-0.04360177340381805,15.554047669042607,3.937997269693389,2.5185919166049144
